time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_transit_walk	arrivals_transit_walk	stuck_transit_walk	en-route_transit_walk
02:30:00	9000	0	0	0	35	0	0	0	1	0	0	0	34
02:35:00	9300	0	0	0	35	0	0	0	1	0	0	0	34
02:40:00	9600	0	1	0	34	0	0	0	1	0	1	0	33
02:45:00	9900	0	0	0	34	0	0	0	1	0	0	0	33
02:50:00	10200	0	1	0	33	0	0	0	1	0	1	0	32
02:55:00	10500	0	0	0	33	0	0	0	1	0	0	0	32
03:00:00	10800	0	0	0	33	0	0	0	1	0	0	0	32
03:05:00	11100	0	2	0	31	0	0	0	1	0	2	0	30
03:10:00	11400	0	0	0	31	0	0	0	1	0	0	0	30
03:15:00	11700	0	1	0	30	0	0	0	1	0	1	0	29
03:20:00	12000	0	1	0	29	0	0	0	1	0	1	0	28
03:25:00	12300	0	0	0	29	0	0	0	1	0	0	0	28
03:30:00	12600	0	1	0	28	0	0	0	1	0	1	0	27
03:35:00	12900	0	1	0	27	0	0	0	1	0	1	0	26
03:40:00	13200	0	1	0	26	0	0	0	1	0	1	0	25
03:45:00	13500	0	2	0	24	0	0	0	1	0	2	0	23
03:50:00	13800	0	0	0	24	0	0	0	1	0	0	0	23
03:55:00	14100	0	0	0	24	0	0	0	1	0	0	0	23
04:00:00	14400	1	3	0	22	0	0	0	1	1	3	0	21
04:05:00	14700	0	2	0	20	0	0	0	1	0	2	0	19
04:10:00	15000	0	0	0	20	0	0	0	1	0	0	0	19
04:15:00	15300	0	2	0	18	0	0	0	1	0	2	0	17
04:20:00	15600	0	0	0	18	0	0	0	1	0	0	0	17
04:25:00	15900	0	1	0	17	0	0	0	1	0	1	0	16
04:30:00	16200	0	0	0	17	0	0	0	1	0	0	0	16
04:35:00	16500	0	0	0	17	0	0	0	1	0	0	0	16
04:40:00	16800	0	1	0	16	0	0	0	1	0	1	0	15
04:45:00	17100	1	1	0	16	0	0	0	1	1	1	0	15
04:50:00	17400	3	2	0	17	0	0	0	1	3	2	0	16
04:55:00	17700	3	0	0	20	0	0	0	1	3	0	0	19
05:00:00	18000	5	1	0	24	1	0	0	2	4	1	0	22
05:05:00	18300	10	0	0	34	0	0	0	2	10	0	0	32
05:10:00	18600	20	1	0	53	0	0	0	2	20	1	0	51
05:15:00	18900	40	2	0	91	1	0	0	3	39	2	0	88
05:20:00	19200	70	12	0	149	11	0	0	14	59	12	0	135
05:25:00	19500	106	32	0	223	29	3	0	40	77	29	0	183
05:30:00	19800	137	47	0	313	40	3	0	77	97	44	0	236
05:35:00	20100	130	44	0	399	40	1	0	116	90	43	0	283
05:40:00	20400	154	62	0	491	55	2	0	169	99	60	0	322
05:45:00	20700	166	68	0	589	39	18	0	190	127	50	0	399
05:50:00	21000	244	127	0	706	70	38	0	222	174	89	0	484
05:55:00	21300	280	200	0	786	95	73	0	244	185	127	0	542
06:00:00	21600	317	205	0	898	103	64	0	283	214	141	0	615
06:05:00	21900	373	251	0	1020	99	85	0	297	274	166	0	723
06:10:00	22200	418	315	0	1123	130	131	0	296	288	184	0	827
06:15:00	22500	529	413	0	1239	196	137	0	355	333	276	0	884
06:20:00	22800	567	454	0	1352	159	176	0	338	408	278	0	1014
06:25:00	23100	544	428	0	1468	172	155	0	355	372	273	0	1113
06:30:00	23400	614	490	0	1592	169	180	0	344	445	310	0	1248
06:35:00	23700	667	539	0	1720	217	176	0	385	450	363	0	1335
06:40:00	24000	661	523	0	1858	201	165	0	421	460	358	0	1437
06:45:00	24300	703	545	0	2016	230	177	0	474	473	368	0	1542
06:50:00	24600	869	676	0	2209	284	218	0	540	585	458	0	1669
06:55:00	24900	901	730	0	2380	289	238	0	591	612	492	0	1789
07:00:00	25200	961	767	0	2574	319	254	0	656	642	513	0	1918
07:05:00	25500	1068	876	0	2766	348	321	0	683	720	555	0	2083
07:10:00	25800	1109	889	0	2986	347	281	0	749	762	608	0	2237
07:15:00	26100	1186	988	0	3184	395	342	0	802	791	646	0	2382
07:20:00	26400	1303	1100	0	3387	428	383	0	847	875	717	0	2540
07:25:00	26700	1335	1136	0	3586	439	382	0	904	896	754	0	2682
07:30:00	27000	1418	1262	0	3742	488	395	0	997	930	867	0	2745
07:35:00	27300	1559	1332	0	3969	491	474	0	1014	1068	858	0	2955
07:40:00	27600	1560	1372	0	4157	533	457	0	1090	1027	915	0	3067
07:45:00	27900	1622	1428	0	4351	559	492	0	1157	1063	936	0	3194
07:50:00	28200	1855	1607	0	4599	586	581	0	1162	1269	1026	0	3437
07:55:00	28500	1732	1594	0	4737	574	529	0	1207	1158	1065	0	3530
08:00:00	28800	1888	1675	0	4950	655	541	0	1321	1233	1134	0	3629
08:05:00	29100	2023	1839	0	5134	689	627	0	1383	1334	1212	0	3751
08:10:00	29400	1992	1803	0	5323	649	631	0	1401	1343	1172	0	3922
08:15:00	29700	1903	1844	0	5382	664	624	0	1441	1239	1220	0	3941
08:20:00	30000	2121	2051	0	5452	722	717	0	1446	1399	1334	0	4006
08:25:00	30300	1971	2029	0	5394	664	711	0	1399	1307	1318	0	3995
08:30:00	30600	1955	2011	0	5338	645	717	0	1327	1310	1294	0	4011
08:35:00	30900	1902	1988	0	5252	594	734	0	1187	1308	1254	0	4065
08:40:00	31200	1709	1812	0	5149	581	593	0	1175	1128	1219	0	3974
08:45:00	31500	1712	1753	0	5108	551	600	0	1126	1161	1153	0	3982
08:50:00	31800	1751	1797	0	5062	594	626	0	1094	1157	1171	0	3968
08:55:00	32100	1628	1647	0	5043	511	539	0	1066	1117	1108	0	3977
09:00:00	32400	1610	1661	0	4992	550	517	0	1099	1060	1144	0	3893
09:05:00	32700	1694	1699	0	4987	556	574	0	1081	1138	1125	0	3906
09:10:00	33000	1608	1673	0	4922	498	565	0	1014	1110	1108	0	3908
09:15:00	33300	1577	1595	0	4904	599	487	0	1126	978	1108	0	3778
09:20:00	33600	1602	1629	0	4877	532	576	0	1082	1070	1053	0	3795
09:25:00	33900	1473	1581	0	4769	462	533	0	1011	1011	1048	0	3758
09:30:00	34200	1512	1599	0	4682	513	535	0	989	999	1064	0	3693
09:35:00	34500	1451	1582	0	4551	462	539	0	912	989	1043	0	3639
09:40:00	34800	1337	1438	0	4450	428	485	0	855	909	953	0	3595
09:45:00	35100	1282	1362	0	4370	417	441	0	831	865	921	0	3539
09:50:00	35400	1344	1394	0	4320	428	480	0	779	916	914	0	3541
09:55:00	35700	1176	1207	0	4289	392	369	0	802	784	838	0	3487
10:00:00	36000	1181	1212	0	4258	350	411	0	741	831	801	0	3517
10:05:00	36300	1271	1320	0	4209	415	428	0	728	856	892	0	3481
10:10:00	36600	1168	1199	0	4178	367	362	0	733	801	837	0	3445
10:15:00	36900	1232	1217	0	4193	436	350	0	819	796	867	0	3374
10:20:00	37200	1295	1295	0	4193	394	462	0	751	901	833	0	3442
10:25:00	37500	1228	1247	0	4174	389	398	0	742	839	849	0	3432
10:30:00	37800	1146	1182	0	4138	371	378	0	735	775	804	0	3403
10:35:00	38100	1159	1217	0	4080	368	413	0	690	791	804	0	3390
10:40:00	38400	1137	1197	0	4020	359	359	0	690	778	838	0	3330
10:45:00	38700	1089	1112	0	3997	352	361	0	681	737	751	0	3316
10:50:00	39000	1064	1115	0	3946	328	367	0	642	736	748	0	3304
10:55:00	39300	1057	1055	0	3948	308	325	0	625	749	730	0	3323
11:00:00	39600	1033	1028	0	3953	314	318	0	621	719	710	0	3332
11:05:00	39900	1112	1130	0	3935	364	351	0	634	748	779	0	3301
11:10:00	40200	1037	1045	0	3927	332	322	0	644	705	723	0	3283
11:15:00	40500	1079	1065	0	3941	325	321	0	648	754	744	0	3293
11:20:00	40800	1106	1128	0	3919	378	348	0	678	728	780	0	3241
11:25:00	41100	1050	1029	0	3940	290	335	0	633	760	694	0	3307
11:30:00	41400	1060	1056	0	3944	342	316	0	659	718	740	0	3285
11:35:00	41700	1099	1063	0	3980	313	345	0	627	786	718	0	3353
11:40:00	42000	985	995	0	3970	321	294	0	654	664	701	0	3316
11:45:00	42300	1039	984	0	4025	303	319	0	638	736	665	0	3387
11:50:00	42600	1104	1059	0	4070	347	338	0	647	757	721	0	3423
11:55:00	42900	1020	1011	0	4079	307	302	0	652	713	709	0	3427
12:00:00	43200	1061	1074	0	4066	329	325	0	656	732	749	0	3410
12:05:00	43500	1186	1140	0	4112	345	387	0	614	841	753	0	3498
12:10:00	43800	1163	1086	0	4189	363	318	0	659	800	768	0	3530
12:15:00	44100	1137	1098	0	4228	373	319	0	713	764	779	0	3515
12:20:00	44400	1197	1154	0	4271	367	392	0	688	830	762	0	3583
12:25:00	44700	1088	1114	0	4245	330	345	0	673	758	769	0	3572
12:30:00	45000	1165	1156	0	4254	354	350	0	677	811	806	0	3577
12:35:00	45300	1165	1132	0	4287	390	338	0	729	775	794	0	3558
12:40:00	45600	1105	1071	0	4321	327	341	0	715	778	730	0	3606
12:45:00	45900	1157	1172	0	4306	356	345	0	726	801	827	0	3580
12:50:00	46200	1172	1148	0	4330	370	383	0	713	802	765	0	3617
12:55:00	46500	1111	1132	0	4309	323	359	0	677	788	773	0	3632
13:00:00	46800	1096	1090	0	4315	348	322	0	703	748	768	0	3612
13:05:00	47100	1203	1171	0	4347	374	352	0	725	829	819	0	3622
13:10:00	47400	1145	1141	0	4351	328	361	0	692	817	780	0	3659
13:15:00	47700	1156	1176	0	4331	371	360	0	703	785	816	0	3628
13:20:00	48000	1190	1201	0	4320	375	393	0	685	815	808	0	3635
13:25:00	48300	1129	1108	0	4341	332	344	0	673	797	764	0	3668
13:30:00	48600	1089	1089	0	4341	316	347	0	642	773	742	0	3699
13:35:00	48900	1131	1129	0	4343	365	337	0	670	766	792	0	3673
13:40:00	49200	1076	1075	0	4344	328	320	0	678	748	755	0	3666
13:45:00	49500	1097	1114	0	4327	340	347	0	671	757	767	0	3656
13:50:00	49800	1154	1161	0	4320	337	373	0	635	817	788	0	3685
13:55:00	50100	1082	1063	0	4339	334	330	0	639	748	733	0	3700
14:00:00	50400	1043	1027	0	4355	327	286	0	680	716	741	0	3675
14:05:00	50700	1140	1116	0	4379	348	363	0	665	792	753	0	3714
14:10:00	51000	1096	1077	0	4398	325	341	0	649	771	736	0	3749
14:15:00	51300	1107	1098	0	4407	355	333	0	671	752	765	0	3736
14:20:00	51600	1191	1162	0	4436	376	364	0	683	815	798	0	3753
14:25:00	51900	1138	1112	0	4462	361	349	0	695	777	763	0	3767
14:30:00	52200	1185	1163	0	4484	347	364	0	678	838	799	0	3806
14:35:00	52500	1188	1135	0	4537	368	357	0	689	820	778	0	3848
14:40:00	52800	1146	1116	0	4567	347	337	0	699	799	779	0	3868
14:45:00	53100	1220	1221	0	4566	381	360	0	720	839	861	0	3846
14:50:00	53400	1294	1218	0	4642	408	386	0	742	886	832	0	3900
14:55:00	53700	1256	1191	0	4707	381	372	0	751	875	819	0	3956
15:00:00	54000	1312	1271	0	4748	431	359	0	823	881	912	0	3925
15:05:00	54300	1281	1240	0	4789	393	410	0	806	888	830	0	3983
15:10:00	54600	1247	1222	0	4814	366	405	0	767	881	817	0	4047
15:15:00	54900	1384	1312	0	4886	442	392	0	817	942	920	0	4069
15:20:00	55200	1433	1357	0	4962	444	462	0	799	989	895	0	4163
15:25:00	55500	1332	1301	0	4993	441	399	0	841	891	902	0	4152
15:30:00	55800	1292	1273	0	5012	396	400	0	837	896	873	0	4175
15:35:00	56100	1371	1341	0	5042	435	444	0	828	936	897	0	4214
15:40:00	56400	1317	1348	0	5011	397	423	0	802	920	925	0	4209
15:45:00	56700	1387	1350	0	5048	434	405	0	831	953	945	0	4217
15:50:00	57000	1504	1437	0	5115	472	452	0	851	1032	985	0	4264
15:55:00	57300	1481	1433	0	5163	490	433	0	908	991	1000	0	4255
16:00:00	57600	1585	1469	0	5279	531	447	0	992	1054	1022	0	4287
16:05:00	57900	1594	1545	0	5328	500	513	0	979	1094	1032	0	4349
16:10:00	58200	1498	1418	0	5408	440	490	0	929	1058	928	0	4479
16:15:00	58500	1617	1466	0	5559	548	419	0	1058	1069	1047	0	4501
16:20:00	58800	1778	1688	0	5649	563	581	0	1040	1215	1107	0	4609
16:25:00	59100	1694	1661	0	5682	547	560	0	1027	1147	1101	0	4655
16:30:00	59400	1668	1659	0	5691	571	505	0	1093	1097	1154	0	4598
16:35:00	59700	1735	1651	0	5775	565	549	0	1109	1170	1102	0	4666
16:40:00	60000	1705	1611	0	5869	542	522	0	1129	1163	1089	0	4740
16:45:00	60300	1791	1702	0	5958	563	546	0	1146	1228	1156	0	4812
16:50:00	60600	1842	1753	0	6047	592	600	0	1138	1250	1153	0	4909
16:55:00	60900	1829	1746	0	6130	562	571	0	1129	1267	1175	0	5001
17:00:00	61200	1847	1711	0	6266	613	548	0	1194	1234	1163	0	5072
17:05:00	61500	1963	1935	0	6294	637	651	0	1180	1326	1284	0	5114
17:10:00	61800	1913	1843	0	6364	635	579	0	1236	1278	1264	0	5128
17:15:00	62100	1882	1837	0	6409	634	577	0	1293	1248	1260	0	5116
17:20:00	62400	2045	2063	0	6391	676	680	0	1289	1369	1383	0	5102
17:25:00	62700	2106	2027	0	6470	720	651	0	1358	1386	1376	0	5112
17:30:00	63000	1967	1948	0	6489	682	626	0	1414	1285	1322	0	5075
17:35:00	63300	2057	2043	0	6503	688	721	0	1381	1369	1322	0	5122
17:40:00	63600	1895	1959	0	6439	600	694	0	1287	1295	1265	0	5152
17:45:00	63900	1924	1970	0	6393	654	622	0	1319	1270	1348	0	5074
17:50:00	64200	2033	2004	0	6422	685	667	0	1337	1348	1337	0	5085
17:55:00	64500	2073	2006	0	6489	621	693	0	1265	1452	1313	0	5224
18:00:00	64800	2072	2020	0	6541	752	607	0	1410	1320	1413	0	5131
18:05:00	65100	2189	2117	0	6613	756	717	0	1449	1433	1400	0	5164
18:10:00	65400	1975	2029	0	6559	687	701	0	1435	1288	1328	0	5124
18:15:00	65700	1970	2004	0	6525	695	624	0	1506	1275	1380	0	5019
18:20:00	66000	2134	2218	0	6441	719	819	0	1406	1415	1399	0	5035
18:25:00	66300	1795	1993	0	6243	561	687	0	1280	1234	1306	0	4963
18:30:00	66600	1775	1873	0	6145	634	571	0	1343	1141	1302	0	4802
18:35:00	66900	1777	1920	0	6002	563	695	0	1211	1214	1225	0	4791
18:40:00	67200	1532	1736	0	5798	481	586	0	1106	1051	1150	0	4692
18:45:00	67500	1463	1606	0	5655	507	494	0	1119	956	1112	0	4536
18:50:00	67800	1563	1669	0	5549	488	573	0	1034	1075	1096	0	4515
18:55:00	68100	1352	1494	0	5407	413	496	0	951	939	998	0	4456
19:00:00	68400	1292	1354	0	5345	413	413	0	951	879	941	0	4394
19:05:00	68700	1309	1427	0	5227	456	465	0	942	853	962	0	4285
19:10:00	69000	1212	1350	0	5089	354	460	0	836	858	890	0	4253
19:15:00	69300	1164	1260	0	4993	417	374	0	879	747	886	0	4114
19:20:00	69600	1180	1284	0	4889	365	436	0	808	815	848	0	4081
19:25:00	69900	1088	1205	0	4772	360	359	0	809	728	846	0	3963
19:30:00	70200	1040	1145	0	4667	356	339	0	826	684	806	0	3841
19:35:00	70500	1044	1167	0	4544	329	388	0	767	715	779	0	3777
19:40:00	70800	1063	1146	0	4461	336	387	0	716	727	759	0	3745
19:45:00	71100	1029	1086	0	4404	354	312	0	758	675	774	0	3646
19:50:00	71400	1043	1090	0	4357	351	350	0	759	692	740	0	3598
19:55:00	71700	994	1056	0	4295	303	360	0	702	691	696	0	3593
20:00:00	72000	961	1018	0	4238	322	304	0	720	639	714	0	3518
20:05:00	72300	948	1020	0	4166	317	313	0	724	631	707	0	3442
20:10:00	72600	947	1004	0	4109	292	350	0	666	655	654	0	3443
20:15:00	72900	882	970	0	4021	320	288	0	698	562	682	0	3323
20:20:00	73200	872	958	0	3935	280	313	0	665	592	645	0	3270
20:25:00	73500	848	918	0	3865	270	333	0	602	578	585	0	3263
20:30:00	73800	780	884	0	3761	263	272	0	593	517	612	0	3168
20:35:00	74100	787	836	0	3712	264	261	0	596	523	575	0	3116
20:40:00	74400	749	830	0	3631	237	275	0	558	512	555	0	3073
20:45:00	74700	751	832	0	3550	251	253	0	556	500	579	0	2994
20:50:00	75000	740	816	0	3474	250	251	0	555	490	565	0	2919
20:55:00	75300	760	786	0	3448	231	266	0	520	529	520	0	2928
21:00:00	75600	704	771	0	3381	248	225	0	543	456	546	0	2838
21:05:00	75900	731	787	0	3325	259	230	0	572	472	557	0	2753
21:10:00	76200	663	741	0	3247	222	254	0	540	441	487	0	2707
21:15:00	76500	620	678	0	3189	201	219	0	522	419	459	0	2667
21:20:00	76800	623	700	0	3112	184	238	0	468	439	462	0	2644
21:25:00	77100	614	708	0	3018	186	233	0	421	428	475	0	2597
21:30:00	77400	503	588	0	2933	187	165	0	443	316	423	0	2490
21:35:00	77700	543	594	0	2882	155	199	0	399	388	395	0	2483
21:40:00	78000	544	595	0	2831	186	187	0	398	358	408	0	2433
21:45:00	78300	492	563	0	2760	143	180	0	361	349	383	0	2399
21:50:00	78600	503	548	0	2715	169	158	0	372	334	390	0	2343
21:55:00	78900	500	546	0	2669	176	166	0	382	324	380	0	2287
22:00:00	79200	479	531	0	2617	146	168	0	360	333	363	0	2257
22:05:00	79500	458	505	0	2570	173	139	0	394	285	366	0	2176
22:10:00	79800	425	483	0	2512	121	170	0	345	304	313	0	2167
22:15:00	80100	385	450	0	2447	136	127	0	354	249	323	0	2093
22:20:00	80400	419	480	0	2386	129	160	0	323	290	320	0	2063
22:25:00	80700	353	442	0	2297	115	132	0	306	238	310	0	1991
22:30:00	81000	329	381	0	2245	102	120	0	288	227	261	0	1957
22:35:00	81300	318	401	0	2162	97	123	0	262	221	278	0	1900
22:40:00	81600	302	374	0	2090	100	107	0	255	202	267	0	1835
22:45:00	81900	286	355	0	2021	102	107	0	250	184	248	0	1771
22:50:00	82200	259	312	0	1968	74	87	0	237	185	225	0	1731
22:55:00	82500	239	291	0	1916	78	97	0	218	161	194	0	1698
23:00:00	82800	232	293	0	1855	83	79	0	222	149	214	0	1633
23:05:00	83100	261	315	0	1801	88	98	0	212	173	217	0	1589
23:10:00	83400	208	261	0	1748	63	78	0	197	145	183	0	1551
23:15:00	83700	186	234	0	1700	64	59	0	202	122	175	0	1498
23:20:00	84000	227	262	0	1665	70	91	0	181	157	171	0	1484
23:25:00	84300	188	240	0	1613	57	72	0	166	131	168	0	1447
23:30:00	84600	157	213	0	1557	55	50	0	171	102	163	0	1386
23:35:00	84900	195	222	0	1530	61	67	0	165	134	155	0	1365
23:40:00	85200	164	217	0	1477	48	65	0	148	116	152	0	1329
23:45:00	85500	149	207	0	1419	50	51	0	147	99	156	0	1272
23:50:00	85800	121	186	0	1354	35	61	0	121	86	125	0	1233
23:55:00	86100	85	153	0	1286	28	35	0	114	57	118	0	1172
24:00:00	86400	79	127	0	1238	20	38	0	96	59	89	0	1142
24:05:00	86700	69	117	0	1190	24	24	0	96	45	93	0	1094
24:10:00	87000	55	100	0	1145	15	23	0	88	40	77	0	1057
24:15:00	87300	55	83	0	1117	16	20	0	84	39	63	0	1033
24:20:00	87600	39	77	0	1079	12	11	0	85	27	66	0	994
24:25:00	87900	31	57	0	1053	8	7	0	86	23	50	0	967
24:30:00	88200	22	51	0	1024	8	7	0	87	14	44	0	937
24:35:00	88500	26	52	0	998	8	3	0	92	18	49	0	906
24:40:00	88800	18	35	0	981	2	3	0	91	16	32	0	890
24:45:00	89100	13	31	0	963	4	3	0	92	9	28	0	871
24:50:00	89400	14	33	0	944	1	2	0	91	13	31	0	853
24:55:00	89700	21	40	0	925	6	1	0	96	15	39	0	829
25:00:00	90000	11	35	0	901	3	0	0	99	8	35	0	802
25:05:00	90300	15	28	0	888	3	1	0	101	12	27	0	787
25:10:00	90600	17	29	0	876	3	1	0	103	14	28	0	773
25:15:00	90900	6	25	0	857	0	0	0	103	6	25	0	754
25:20:00	91200	8	28	0	837	0	0	0	103	8	28	0	734
25:25:00	91500	9	23	0	823	1	0	0	104	8	23	0	719
25:30:00	91800	21	31	0	813	4	0	0	108	17	31	0	705
25:35:00	92100	1	17	0	797	0	0	0	108	1	17	0	689
25:40:00	92400	9	18	0	788	4	0	0	112	5	18	0	676
25:45:00	92700	14	32	0	770	3	0	0	115	11	32	0	655
25:50:00	93000	8	26	0	752	0	0	0	115	8	26	0	637
25:55:00	93300	12	19	0	745	1	0	0	116	11	19	0	629
26:00:00	93600	12	28	0	729	3	0	0	119	9	28	0	610
26:05:00	93900	8	21	0	716	2	0	0	121	6	21	0	595
26:10:00	94200	8	17	0	707	0	0	0	121	8	17	0	586
26:15:00	94500	5	19	0	693	2	0	0	123	3	19	0	570
26:20:00	94800	6	12	0	687	1	0	0	124	5	12	0	563
26:25:00	95100	7	11	0	683	3	0	0	127	4	11	0	556
26:30:00	95400	4	15	0	672	1	0	0	128	3	15	0	544
26:35:00	95700	13	26	0	659	4	0	0	132	9	26	0	527
26:40:00	96000	8	18	0	649	1	0	0	133	7	18	0	516
26:45:00	96300	11	22	0	638	2	0	0	135	9	22	0	503
26:50:00	96600	14	23	0	629	4	0	0	139	10	23	0	490
26:55:00	96900	9	17	0	621	2	0	0	141	7	17	0	480
27:00:00	97200	4	10	0	615	0	0	0	141	4	10	0	474
27:05:00	97500	5	11	0	609	2	0	0	143	3	11	0	466
27:10:00	97800	5	11	0	603	2	0	0	145	3	11	0	458
27:15:00	98100	2	12	0	593	0	0	0	145	2	12	0	448
27:20:00	98400	2	10	0	585	0	0	0	145	2	10	0	440
27:25:00	98700	4	14	0	575	1	0	0	146	3	14	0	429
27:30:00	99000	5	15	0	565	1	0	0	147	4	15	0	418
27:35:00	99300	6	14	0	557	1	0	0	148	5	14	0	409
27:40:00	99600	4	12	0	549	0	0	0	148	4	12	0	401
27:45:00	99900	3	7	0	545	0	0	0	148	3	7	0	397
27:50:00	100200	4	14	0	535	0	0	0	148	4	14	0	387
27:55:00	100500	5	11	0	529	2	0	0	150	3	11	0	379
28:00:00	100800	4	11	0	522	2	0	0	152	2	11	0	370
28:05:00	101100	4	9	0	517	0	0	0	152	4	9	0	365
28:10:00	101400	1	3	0	515	0	0	0	152	1	3	0	363
28:15:00	101700	1	5	0	511	0	0	0	152	1	5	0	359
28:20:00	102000	3	11	0	503	0	0	0	152	3	11	0	351
28:25:00	102300	2	9	0	496	1	0	0	153	1	9	0	343
28:30:00	102600	3	10	0	489	0	0	0	153	3	10	0	336
28:35:00	102900	7	11	0	485	1	0	0	154	6	11	0	331
28:40:00	103200	5	7	0	483	2	0	0	156	3	7	0	327
28:45:00	103500	6	12	0	477	1	0	0	157	5	12	0	320
28:50:00	103800	3	10	0	470	0	0	0	157	3	10	0	313
28:55:00	104100	3	7	0	466	0	0	0	157	3	7	0	309
29:00:00	104400	7	10	0	463	1	0	0	158	6	10	0	305
29:05:00	104700	6	12	0	457	2	0	0	160	4	12	0	297
29:10:00	105000	0	4	0	453	0	0	0	160	0	4	0	293
29:15:00	105300	1	5	0	449	0	0	0	160	1	5	0	289
29:20:00	105600	6	15	0	440	1	0	0	161	5	15	0	279
29:25:00	105900	1	5	0	436	0	0	0	161	1	5	0	275
29:30:00	106200	5	7	0	434	0	0	0	161	5	7	0	273
29:35:00	106500	6	12	0	428	3	0	0	164	3	12	0	264
29:40:00	106800	5	9	0	424	1	0	0	165	4	9	0	259
29:45:00	107100	1	5	0	420	0	0	0	165	1	5	0	255
29:50:00	107400	2	5	0	417	1	0	0	166	1	5	0	251
29:55:00	107700	3	5	0	415	0	0	0	166	3	5	0	249
30:00:00	108000	0	0	415	0	0	0	166	0	0	0	249	0
30:05:00	108300	0	0	0	0	0	0	0	0	0	0	0	0
